donor_id,acquisition_channel,cause,gender,age,socioeconomic_level,initial_amount,current_amount,amount_variance,amount_trend_monthly_pct,spontaneous_upgrade,optimal_upgrade_amount,elasticity_score,months_active,successful_payments,failed_payments,payment_success_rate,consecutive_failed_payments,recency_days,emails_sent,emails_opened,emails_clicked,email_open_rate,email_click_rate,last_email_open_days,last_non_transactional_interaction_days,rfm_recency,rfm_frequency,rfm_monetary,complaint_history,pause_requests,previous_upgrade_requests,upgrade_accepted,upgrade_acceptance_rate,months_since_last_upgrade_request,experiment_group,optimal_intervention_month,upgrade_response,churned,uplift_segment
DON-0376,online,infancia,F,25,medio_alto,25.89,37.45,1.92,0.0263,1,15.15,0.4045,17,17,0,1.0,0,1,14,7,1,0.5454,0.129,21,117,1,10.0,6.4578,0,0,3,2,0.6667,4.0,0,3,0,0,sure_thing
DON-0377,referido,medio_ambiente,F,69,medio_bajo,12.5,15.17,1.28,0.0178,0,3.73,0.2462,12,12,0,1.0,0,24,10,1,0,0.1617,0.0273,38,101,24,10.0,5.2097,0,1,0,0,,,1,4,0,0,persuadable
DON-0378,calle,educacion,M,62,medio,14.3,14.65,0.17,0.0011,0,3.55,0.2426,23,19,4,0.8261,0,29,20,5,1,0.2648,0.0774,3,21,29,8.3,5.8229,0,0,0,0,,,0,6,0,0,persuadable
DON-0379,referido,medio_ambiente,M,50,medio,26.69,29.91,1.21,0.0071,0,6.11,0.2043,17,16,1,0.9412,1,11,16,1,0,0.0903,0.0358,34,87,11,9.4,6.2334,0,1,0,0,,,1,7,0,0,persuadable
DON-0380,calle,educacion,F,31,medio_bajo,9.2,11.57,0.05,0.0103,0,3.02,0.2613,25,19,6,0.76,0,8,28,14,2,0.5049,0.0939,2,37,8,7.6,5.6707,0,0,1,0,0.0,6.0,1,4,1,0,persuadable
DON-0381,calle,educacion,F,41,medio_bajo,10.77,1.0,0.12,-0.0634,0,0.26,0.2574,16,13,3,0.8125,0,6,14,5,3,0.4239,0.2331,49,7,6,8.1,2.8332,0,0,3,2,0.6667,11.0,1,6,0,0,persuadable
DON-0382,evento,educacion,F,39,alto,180.94,254.49,3.36,0.0239,1,118.05,0.4639,17,15,2,0.8824,0,5,19,8,0,0.4328,0.0278,114,79,5,8.8,8.3727,0,1,0,0,,,1,5,1,0,sure_thing
DON-0383,evento,emergencias,M,46,medio,27.27,40.33,1.84,0.0399,1,9.49,0.2353,12,10,2,0.8333,0,48,11,2,0,0.1867,0.0317,29,107,48,8.3,6.1841,0,0,1,0,0.0,11.0,1,5,0,0,sure_thing
DON-0384,referido,medio_ambiente,M,60,medio_bajo,8.72,7.53,0.01,-0.0124,0,1.75,0.232,11,10,1,0.9091,1,6,11,4,0,0.3928,0.0563,2,3,6,9.1,4.4288,0,0,1,0,0.0,4.0,0,8,0,0,persuadable
DON-0385,evento,medio_ambiente,M,53,medio_bajo,7.09,7.93,0.83,0.017,0,1.97,0.2479,7,6,1,0.8571,0,20,6,1,0,0.293,0.0765,26,120,20,8.6,4.0344,0,0,0,0,,,1,6,0,0,persuadable
DON-0386,referido,salud,M,27,medio_alto,52.13,81.14,0.19,0.0206,1,31.04,0.3825,27,26,1,0.963,1,30,23,15,1,0.6546,0.0481,40,41,30,9.6,7.6925,0,0,2,2,1.0,12.0,0,8,0,0,sure_thing
DON-0387,calle,medio_ambiente,F,59,medio,18.66,36.59,0.44,0.0343,1,9.24,0.2526,28,25,3,0.8929,0,0,32,9,4,0.3112,0.1315,81,1,0,8.9,6.933,0,0,3,2,0.6667,13.0,0,7,0,0,sure_thing
DON-0388,calle,salud,F,46,medio,13.84,15.28,0.06,0.0104,0,4.3,0.2813,10,8,2,0.8,0,0,8,5,0,0.6731,0.1233,1,35,0,8.0,5.0357,0,0,0,0,,,1,4,1,0,persuadable
DON-0389,referido,educacion,M,50,bajo,7.52,12.25,0.55,0.0262,1,3.66,0.2989,24,21,3,0.875,0,8,26,20,10,0.7887,0.4142,44,71,8,8.8,5.687,0,0,3,2,0.6667,23.0,1,4,0,0,sure_thing
DON-0390,referido,salud,F,61,medio_alto,31.93,10.51,0.24,-0.0248,0,3.96,0.3772,27,26,1,0.963,1,23,27,16,1,0.6013,0.0644,4,34,23,9.6,5.6517,1,0,1,1,1.0,23.0,1,10,1,0,persuadable
DON-0391,telefono,medio_ambiente,F,27,medio,10.52,7.51,1.14,-0.0204,0,2.09,0.278,14,13,1,0.9286,0,6,16,8,1,0.5372,0.0779,46,55,6,9.3,4.6648,1,1,3,2,0.6667,11.0,1,8,1,0,persuadable
DON-0392,online,infancia,M,41,medio,10.41,13.04,0.39,0.0229,1,2.86,0.219,11,10,1,0.9091,1,0,11,2,0,0.2626,0.085,65,95,0,9.1,4.9729,0,0,2,2,1.0,9.0,1,9,1,0,sure_thing
DON-0393,online,medio_ambiente,F,35,medio,22.45,23.29,3.33,0.0031,0,4.8,0.2063,12,12,0,1.0,2,6,10,3,0,0.3628,0.0767,59,91,6,10.0,5.6365,0,1,3,2,0.6667,4.0,0,9,0,0,persuadable
DON-0394,referido,infancia,F,21,medio,23.23,12.8,0.4,-0.0374,0,3.19,0.2496,12,11,1,0.9167,1,1,12,6,2,0.5627,0.2034,31,8,1,9.2,5.0408,0,0,0,0,,,1,6,1,0,persuadable
DON-0395,online,educacion,F,46,medio_alto,35.89,43.95,1.09,0.0204,1,12.17,0.277,11,10,1,0.9091,3,4,8,1,0,0.2425,0.0629,20,25,4,9.1,6.183,0,0,0,0,,,0,9,0,1,sure_thing
DON-0396,telefono,medio_ambiente,M,74,alto,98.0,20.5,5.81,-0.0282,0,8.94,0.4363,28,25,3,0.8929,0,8,27,4,0,0.1489,0.0229,62,5,8,8.9,6.3544,0,1,0,0,,,1,6,0,0,persuadable
DON-0397,referido,infancia,F,18,medio,16.79,61.14,1.5,0.0911,1,16.67,0.2727,29,25,4,0.8621,0,2,24,12,6,0.5374,0.2854,21,40,2,8.6,7.481,0,0,3,1,0.3333,3.0,1,4,1,0,persuadable
DON-0398,online,infancia,F,41,medio_alto,48.81,1.0,1.34,-0.0553,0,0.39,0.387,33,32,1,0.9697,0,24,32,12,3,0.3942,0.1094,6,139,24,9.7,3.5264,0,2,0,0,,,1,6,1,0,persuadable
DON-0399,referido,salud,M,50,medio_alto,27.03,33.6,3.01,0.0116,0,12.67,0.377,21,19,2,0.9048,0,5,17,5,1,0.3457,0.0987,85,9,5,9.0,6.5605,0,0,3,2,0.6667,16.0,1,4,1,0,persuadable
DON-0400,referido,salud,M,43,alto,189.37,153.79,1.19,-0.0235,0,67.91,0.4416,8,8,0,1.0,0,21,9,1,0,0.1159,0.0351,14,23,21,10.0,7.1158,1,0,3,2,0.6667,7.0,0,9,0,0,persuadable
DON-0401,calle,medio_ambiente,F,40,medio_bajo,7.23,11.84,0.45,0.0375,1,2.96,0.2504,17,15,2,0.8824,0,18,17,5,1,0.2983,0.0742,29,138,18,8.8,5.3097,0,0,0,0,,,1,6,1,0,persuadable
DON-0402,telefono,infancia,M,25,medio,29.99,28.05,0.64,-0.0021,0,6.71,0.2391,31,24,7,0.7742,0,45,36,9,4,0.2716,0.1178,6,62,45,7.7,6.7691,1,0,2,0,0.0,5.0,1,9,0,0,persuadable
DON-0403,online,medio_ambiente,F,45,medio_bajo,6.72,8.62,0.04,0.0404,1,2.34,0.2713,7,7,0,1.0,0,1,5,2,0,0.4132,0.1528,3,3,1,10.0,4.1164,0,1,0,0,,,0,3,0,0,sure_thing
DON-0404,referido,medio_ambiente,F,32,medio_alto,52.0,79.47,1.27,0.033,1,31.93,0.4017,16,15,1,0.9375,0,4,16,9,1,0.5673,0.1106,24,25,4,9.4,7.1488,0,0,1,1,1.0,6.0,0,5,0,0,sure_thing
DON-0405,online,salud,M,18,bajo,4.12,3.76,0.44,-0.022,0,1.09,0.2894,4,4,0,1.0,0,40,3,1,0,0.5944,0.2727,24,198,40,10.0,2.7751,0,0,0,0,,,1,4,1,0,persuadable
DON-0406,referido,salud,M,57,medio,11.62,8.19,2.29,-0.0118,0,2.14,0.2614,25,25,0,1.0,0,34,24,7,1,0.3143,0.0432,13,27,34,10.0,5.3267,0,0,2,1,0.5,12.0,0,5,0,0,persuadable
DON-0407,online,medio_ambiente,F,54,medio,27.5,27.31,0.69,-0.0003,0,7.66,0.2804,21,21,0,1.0,1,4,24,19,0,0.8038,0.0329,11,44,4,10.0,6.3535,0,0,1,1,1.0,19.0,0,6,0,0,persuadable
DON-0408,calle,infancia,M,42,medio,27.18,32.82,2.96,0.008,0,8.49,0.2588,26,24,2,0.9231,0,2,30,10,1,0.3498,0.0632,14,54,2,9.2,6.7503,0,0,2,0,0.0,22.0,1,6,0,0,persuadable
DON-0409,telefono,emergencias,F,44,medio,18.07,19.7,0.64,0.0041,0,4.1,0.2083,22,16,6,0.7273,1,38,19,5,1,0.3016,0.0675,47,49,38,7.3,6.074,0,0,3,2,0.6667,8.0,0,8,0,0,persuadable
DON-0410,calle,medio_ambiente,F,55,medio_alto,49.58,95.36,3.13,0.0318,1,27.57,0.2891,29,24,5,0.8276,2,3,34,4,1,0.1293,0.0317,13,32,3,8.3,7.9253,0,0,1,0,0.0,8.0,1,8,0,0,sure_thing
DON-0411,online,salud,F,44,medio,21.14,30.49,0.05,0.017,0,6.89,0.2259,26,25,1,0.9615,1,40,27,7,2,0.2893,0.1019,76,6,40,9.6,6.6768,0,0,2,1,0.5,12.0,1,7,0,0,persuadable
DON-0412,telefono,infancia,otro,53,medio_alto,54.85,46.12,2.23,-0.0084,0,17.17,0.3724,19,15,4,0.7895,0,64,22,8,3,0.3919,0.1721,3,55,64,7.9,6.7768,0,1,0,0,,,1,6,1,0,persuadable
DON-0413,telefono,medio_ambiente,F,38,medio_bajo,8.15,4.33,0.03,-0.0174,0,1.04,0.2393,27,26,1,0.963,1,4,27,11,2,0.4222,0.0901,80,121,4,9.6,4.7699,1,0,1,1,1.0,7.0,0,10,0,0,persuadable
DON-0414,evento,infancia,M,59,medio,20.47,10.69,0.32,-0.0145,0,3.03,0.2832,33,30,3,0.9091,0,36,39,23,3,0.6046,0.0936,35,127,36,9.1,5.8686,1,0,1,0,0.0,22.0,1,7,1,0,persuadable
DON-0415,evento,salud,otro,46,medio,19.71,31.48,0.82,0.0199,0,8.38,0.2663,30,28,2,0.9333,0,11,34,14,4,0.4159,0.1418,12,40,11,9.3,6.8516,0,0,2,1,0.5,18.0,1,5,0,0,persuadable
DON-0416,online,emergencias,F,44,bajo,4.77,5.37,0.39,0.0042,0,1.51,0.281,30,30,0,1.0,0,31,25,12,0,0.5098,0.0326,0,30,31,10.0,5.0882,0,0,3,0,0.0,6.0,1,3,1,0,persuadable
DON-0417,calle,medio_ambiente,M,25,medio,27.83,76.19,1.15,0.0724,1,19.87,0.2608,24,19,5,0.7917,0,10,22,10,2,0.4743,0.1362,48,18,10,7.9,7.5118,0,0,2,1,0.5,18.0,0,6,0,0,sure_thing
DON-0418,online,infancia,M,45,medio_alto,30.81,32.97,4.24,0.01,0,11.58,0.3513,7,7,0,1.0,1,1,6,1,0,0.3127,0.0374,104,4,1,10.0,5.4458,0,0,2,1,0.5,5.0,1,7,1,1,persuadable
DON-0419,evento,infancia,F,31,medio,12.99,15.02,1.08,0.0157,0,4.21,0.2802,10,8,2,0.8,0,24,10,6,2,0.6616,0.2012,121,96,24,8.0,5.0186,0,0,1,0,0.0,4.0,1,5,1,0,persuadable
DON-0420,referido,medio_ambiente,M,33,medio_alto,45.19,1.0,0.38,-0.044,0,0.4,0.3975,30,28,2,0.9333,0,3,33,17,7,0.5285,0.2362,16,6,3,9.3,3.434,0,0,2,0,0.0,21.0,0,3,0,0,persuadable
DON-0421,referido,infancia,F,31,medio,23.15,13.38,0.57,-0.0301,0,3.58,0.2676,14,14,0,1.0,0,52,15,5,2,0.3763,0.1609,2,15,52,10.0,5.2381,0,0,0,0,,,0,5,0,0,persuadable
DON-0422,referido,infancia,F,28,bajo,3.97,1.44,0.22,-0.0236,0,0.38,0.2673,27,24,3,0.8889,0,10,29,13,1,0.4615,0.0544,11,60,10,8.9,3.6859,0,0,2,1,0.5,13.0,1,4,1,0,persuadable
DON-0423,calle,educacion,M,69,medio_bajo,8.91,8.0,1.24,-0.006,0,1.94,0.2428,17,15,2,0.8824,0,1,16,3,0,0.2217,0.0204,11,54,1,8.8,4.92,0,0,0,0,,,0,6,0,0,persuadable
DON-0424,online,medio_ambiente,F,59,medio,28.93,1.0,6.36,-0.0345,0,0.25,0.2464,36,35,1,0.9722,0,5,30,5,0,0.186,0.0275,3,51,5,9.7,3.6109,1,1,0,0,,,1,9,1,0,persuadable
DON-0425,calle,infancia,M,66,medio_bajo,7.47,4.71,0.54,-0.0246,0,1.29,0.2747,15,14,1,0.9333,0,39,13,6,3,0.5002,0.2578,22,60,39,9.3,4.2718,0,0,2,1,0.5,3.0,1,3,1,0,persuadable
DON-0426,online,emergencias,M,26,bajo,6.34,8.24,0.27,0.0299,1,2.09,0.2531,10,10,0,1.0,0,7,10,2,0,0.2314,0.0325,27,35,7,10.0,4.4236,0,0,3,1,0.3333,5.0,1,6,0,0,sure_thing
DON-0427,online,infancia,F,42,medio,24.8,18.92,1.75,-0.0158,0,4.97,0.2626,15,13,2,0.8667,0,38,12,5,0,0.4324,0.0343,39,7,38,8.7,5.6518,0,0,0,0,,,1,5,0,0,persuadable
DON-0428,referido,emergencias,M,25,medio,18.96,20.29,0.3,0.0088,0,5.36,0.2644,8,8,0,1.0,0,3,7,2,0,0.344,0.1227,1,288,3,10.0,5.0957,1,0,0,0,,,0,9,0,0,persuadable
DON-0429,online,medio_ambiente,F,32,medio,28.75,55.89,0.48,0.0278,1,14.67,0.2624,34,34,0,1.0,0,12,32,10,1,0.3242,0.0552,9,100,12,10.0,7.5503,0,1,0,0,,,1,4,1,0,sure_thing
DON-0430,calle,educacion,F,30,medio_alto,50.78,95.63,2.7,0.0384,1,35.94,0.3759,23,18,5,0.7826,0,42,19,8,0,0.4325,0.0148,13,25,42,7.8,7.6964,0,0,3,2,0.6667,18.0,1,6,1,0,persuadable
DON-0431,calle,salud,F,58,medio,19.16,22.4,1.97,0.0188,0,5.46,0.2439,9,9,0,1.0,0,0,7,0,0,0.1389,0.0295,66,34,0,10.0,5.3112,1,0,2,2,1.0,9.0,1,9,0,0,persuadable
DON-0432,referido,educacion,M,36,medio,21.39,33.72,3.74,0.0206,1,9.73,0.2887,28,27,1,0.9643,0,7,24,14,1,0.6154,0.0741,69,22,7,9.6,6.8514,0,1,3,1,0.3333,8.0,1,3,0,0,sure_thing
DON-0433,evento,emergencias,M,55,medio_alto,49.24,82.15,1.03,0.0393,1,30.04,0.3656,17,16,1,0.9412,1,48,20,10,1,0.5033,0.0965,9,45,48,9.4,7.2425,0,0,2,2,1.0,5.0,0,7,0,1,sure_thing
DON-0434,calle,infancia,F,49,medio,21.84,34.09,1.74,0.0224,1,8.48,0.2488,25,22,3,0.88,0,18,21,5,0,0.2844,0.0444,20,59,18,8.8,6.7491,0,0,0,0,,,1,5,1,0,persuadable
DON-0435,calle,emergencias,F,71,medio,27.57,46.82,2.63,0.0411,1,11.98,0.2558,17,17,0,1.0,0,25,19,4,0,0.2585,0.0306,16,11,25,10.0,6.6808,0,0,1,0,0.0,7.0,1,4,0,0,sure_thing
DON-0436,evento,medio_ambiente,F,22,medio,17.14,1.0,0.84,-0.0543,0,0.22,0.2185,18,16,2,0.8889,1,36,15,4,0,0.2734,0.0177,22,25,36,8.9,2.9444,0,0,0,0,,,0,10,0,0,persuadable
DON-0437,calle,medio_ambiente,F,58,bajo,4.5,5.65,0.1,0.0075,0,1.62,0.2865,34,27,7,0.7941,0,14,39,28,4,0.7297,0.1153,10,46,14,7.9,5.2632,0,0,2,1,0.5,10.0,0,4,0,0,persuadable
DON-0438,referido,medio_ambiente,M,56,medio_alto,32.48,40.06,1.57,0.0117,0,14.84,0.3704,20,20,0,1.0,0,37,20,4,0,0.2036,0.0381,18,199,37,10.0,6.6874,0,0,3,3,1.0,3.0,1,6,0,0,persuadable
DON-0439,evento,salud,M,29,medio,10.76,12.29,0.47,0.0065,0,2.94,0.2393,22,21,1,0.9545,2,20,25,18,3,0.729,0.1322,4,17,20,9.5,5.6035,0,0,0,0,,,1,6,1,1,persuadable
DON-0440,calle,infancia,F,55,alto,56.45,59.54,2.63,0.0137,0,27.53,0.4624,4,4,0,1.0,0,23,4,1,0,0.3238,0.0955,37,61,23,10.0,5.4771,1,0,0,0,,,0,8,0,0,persuadable
DON-0441,calle,salud,M,46,medio_alto,55.45,52.33,2.68,-0.0022,0,19.6,0.3745,25,22,3,0.88,0,3,25,8,3,0.3413,0.1438,13,19,3,8.8,7.1772,0,1,2,1,0.5,11.0,1,6,1,0,persuadable
DON-0442,telefono,salud,M,39,medio,23.57,48.96,2.21,0.0337,1,12.1,0.2471,32,24,8,0.75,0,55,37,13,5,0.3712,0.1487,23,4,55,7.5,7.3574,2,0,2,1,0.5,20.0,0,11,0,0,sure_thing
DON-0443,online,educacion,F,31,medio_bajo,11.61,11.26,0.11,-0.0061,0,2.78,0.2472,5,5,0,1.0,0,31,5,0,0,0.1717,0.0302,27,66,31,10.0,4.0483,1,0,0,0,,,1,9,1,0,persuadable
DON-0444,online,educacion,M,32,medio_bajo,11.15,11.27,0.26,0.0035,0,3.33,0.2953,3,3,0,1.0,0,5,3,1,1,0.6526,0.3412,54,47,5,10.0,3.5499,0,0,0,0,,,0,5,0,0,persuadable
DON-0445,referido,medio_ambiente,M,68,medio,26.98,61.51,1.19,0.0533,1,15.84,0.2576,24,23,1,0.9583,0,17,23,7,1,0.3091,0.0541,2,32,17,9.6,7.2979,0,1,0,0,,,0,6,0,0,sure_thing
DON-0446,telefono,medio_ambiente,M,42,medio,19.61,49.48,0.33,0.0491,1,11.46,0.2317,31,28,3,0.9032,1,9,36,14,2,0.3945,0.0687,19,50,9,9.0,7.3362,0,0,0,0,,,1,8,1,0,sure_thing
DON-0447,telefono,infancia,F,52,medio_bajo,13.7,16.93,2.62,0.0147,0,4.14,0.2444,16,13,3,0.8125,0,21,18,5,0,0.2938,0.0294,67,95,21,8.1,5.6054,0,1,1,0,0.0,12.0,1,7,1,0,persuadable
DON-0448,referido,infancia,F,31,medio,17.19,12.49,0.26,-0.0091,0,3.61,0.2894,30,30,0,1.0,0,90,26,15,0,0.5937,0.0345,12,63,90,10.0,5.9288,0,1,1,1,1.0,23.0,1,5,0,1,persuadable
DON-0449,online,infancia,F,31,medio_bajo,14.27,1.46,0.45,-0.039,0,0.38,0.259,23,23,0,1.0,0,0,23,6,0,0.2905,0.0411,17,87,0,10.0,3.5433,0,0,0,0,,,1,5,1,0,persuadable
DON-0450,calle,medio_ambiente,F,56,alto,154.8,186.69,16.24,0.0061,0,84.03,0.4501,34,30,4,0.8824,0,60,39,11,1,0.2953,0.0466,2,15,60,8.8,8.756,0,0,2,2,1.0,4.0,0,7,0,0,persuadable
DON-0451,referido,infancia,M,24,medio_bajo,7.57,9.1,0.03,0.0252,1,2.22,0.2435,8,8,0,1.0,0,1,8,1,0,0.1353,0.0229,41,72,1,10.0,4.3014,0,0,3,2,0.6667,3.0,1,5,0,0,sure_thing
DON-0452,evento,emergencias,F,36,alto,134.61,129.91,11.57,-0.0116,0,62.39,0.4803,3,3,0,1.0,0,12,3,1,0,0.5028,0.1749,2,20,12,10.0,5.968,0,0,0,0,,,0,3,0,0,persuadable
DON-0453,online,salud,M,42,alto,129.95,160.37,5.5,0.0102,0,77.37,0.4824,23,23,0,1.0,0,13,20,10,6,0.5243,0.3317,29,0,13,10.0,8.2132,0,0,0,0,,,0,4,0,0,persuadable
DON-0454,telefono,medio_ambiente,M,43,medio,12.76,12.73,0.02,-0.0005,0,3.11,0.2442,6,4,2,0.6667,0,6,5,2,0,0.4087,0.0168,14,1,6,6.7,4.3487,0,1,0,0,,,1,6,0,0,persuadable
DON-0455,calle,salud,F,39,medio_alto,45.69,36.17,5.33,-0.0417,0,14.57,0.4029,5,5,0,1.0,0,16,5,2,1,0.5287,0.3645,12,58,16,10.0,5.2032,0,0,0,0,,,1,3,1,0,persuadable
DON-0456,online,infancia,F,47,medio,16.3,23.35,0.03,0.0135,0,5.72,0.2449,32,29,3,0.9062,0,35,28,6,2,0.2242,0.089,26,14,35,9.1,6.6177,0,0,1,0,0.0,19.0,0,4,0,0,persuadable
DON-0457,calle,medio_ambiente,M,51,medio,11.05,19.46,0.4,0.0231,1,4.47,0.2297,33,30,3,0.9091,1,6,31,11,1,0.3693,0.0381,25,16,6,9.1,6.4664,0,0,3,1,0.3333,17.0,1,7,1,0,sure_thing
DON-0458,online,salud,M,51,medio,28.97,44.39,0.07,0.0148,0,11.68,0.2632,36,33,3,0.9167,0,1,36,14,2,0.3989,0.0675,15,43,1,9.2,7.3772,0,1,3,3,1.0,3.0,1,5,0,0,persuadable
DON-0459,calle,medio_ambiente,F,29,medio,22.83,50.82,0.08,0.0584,1,12.82,0.2522,21,20,1,0.9524,0,20,18,4,1,0.2601,0.0928,9,60,20,9.5,6.9737,0,0,1,1,1.0,14.0,1,5,1,0,persuadable
DON-0460,calle,medio_ambiente,M,38,medio,27.54,27.75,3.0,0.0003,0,5.74,0.2067,22,19,3,0.8636,2,27,19,9,0,0.4759,0.0247,21,36,27,8.6,6.4159,0,0,0,0,,,1,7,0,0,persuadable
DON-0461,calle,emergencias,M,57,medio,23.52,22.32,1.71,-0.002,0,3.77,0.169,25,23,2,0.92,3,61,21,7,2,0.3543,0.1164,9,55,61,9.2,6.3261,0,0,0,0,,,1,9,0,0,sleeping_dog
DON-0462,evento,educacion,M,53,medio,17.14,51.85,0.19,0.075,1,13.5,0.2604,27,24,3,0.8889,0,3,29,11,0,0.3933,0.027,3,127,3,8.9,7.2449,0,0,3,3,1.0,23.0,1,7,1,0,persuadable
DON-0463,evento,salud,M,24,medio_bajo,10.13,5.4,0.49,-0.0275,0,1.42,0.2624,17,15,2,0.8824,0,46,16,6,0,0.4178,0.047,48,86,46,8.8,4.5304,0,1,3,3,1.0,2.0,1,4,0,0,persuadable
DON-0464,evento,salud,F,46,medio,23.51,18.46,1.86,-0.0086,0,3.93,0.213,25,22,3,0.88,1,13,22,4,2,0.2261,0.1179,36,12,13,8.8,6.1366,0,0,0,0,,,1,10,0,0,persuadable
DON-0465,telefono,salud,M,18,bajo,7.8,8.45,0.86,0.0208,1,2.0,0.2368,4,3,1,0.75,0,5,4,1,0,0.2678,0.0564,2,106,5,7.5,3.5496,0,0,0,0,,,1,7,1,0,sure_thing
DON-0466,online,infancia,M,42,bajo,4.27,7.45,0.13,0.0438,1,2.03,0.272,17,17,0,1.0,0,65,14,5,0,0.4197,0.0684,5,15,65,10.0,4.8493,0,0,0,0,,,0,4,0,0,sure_thing
DON-0467,calle,medio_ambiente,F,66,medio_bajo,13.75,20.03,1.57,0.038,1,4.81,0.2404,12,11,1,0.9167,0,5,14,2,0,0.1705,0.0542,3,48,5,9.2,5.4863,0,1,2,1,0.5,11.0,0,6,0,0,sure_thing
DON-0468,referido,infancia,F,29,bajo,7.62,5.04,0.27,-0.0212,0,0.8,0.1595,16,15,1,0.9375,3,26,14,3,0,0.2448,0.0247,46,93,26,9.4,4.4023,0,0,0,0,,,1,8,0,0,persuadable
DON-0469,calle,medio_ambiente,M,31,medio_bajo,11.7,31.66,0.68,0.0588,1,5.49,0.1734,29,29,0,1.0,3,30,33,11,0,0.3335,0.0237,44,43,30,10.0,6.8234,0,0,3,2,0.6667,28.0,1,7,0,0,sure_thing
DON-0470,telefono,salud,M,51,medio_alto,57.59,79.63,11.13,0.0239,1,30.29,0.3804,16,15,1,0.9375,1,11,15,9,2,0.6543,0.1709,15,73,11,9.4,7.1508,0,0,0,0,,,1,8,0,0,sure_thing
DON-0471,calle,infancia,M,21,bajo,4.99,2.44,0.07,-0.0146,0,0.71,0.2905,35,32,3,0.9143,0,23,39,26,12,0.6735,0.3207,51,117,23,9.1,4.459,0,1,0,0,,,0,5,0,0,persuadable
DON-0472,telefono,emergencias,F,33,medio_alto,58.36,56.25,0.54,-0.0121,0,21.01,0.3734,3,3,0,1.0,0,16,2,0,0,0.2345,0.0871,109,153,16,10.0,5.1343,0,1,0,0,,,0,5,0,0,persuadable
DON-0473,calle,emergencias,F,49,medio_bajo,12.03,17.29,0.25,0.0121,0,5.0,0.2894,36,32,4,0.8889,0,4,31,21,0,0.6825,0.0322,105,23,4,8.9,6.4353,0,0,0,0,,,0,5,0,0,persuadable
DON-0474,referido,educacion,F,33,medio_alto,26.47,67.92,0.24,0.0746,1,24.25,0.3571,21,19,2,0.9048,1,28,23,10,2,0.447,0.095,118,221,28,9.0,7.2636,0,0,0,0,,,1,6,1,0,sure_thing
DON-0475,online,salud,otro,38,medio,28.14,40.12,0.47,0.0164,0,9.09,0.2265,26,23,3,0.8846,1,52,23,8,6,0.3571,0.2976,56,14,52,8.8,6.9509,0,0,0,0,,,0,8,0,0,persuadable
DON-0476,telefono,educacion,F,51,medio,19.69,28.47,1.34,0.0743,1,5.89,0.2069,6,5,1,0.8333,1,13,6,1,0,0.2027,0.0614,7,27,13,8.3,5.1464,0,0,3,2,0.6667,3.0,1,10,0,0,sure_thing
DON-0477,calle,infancia,F,47,medio,19.21,29.68,0.62,0.0363,1,7.38,0.2486,15,11,4,0.7333,0,90,14,5,2,0.3994,0.1811,1,64,90,7.3,6.1008,0,2,0,0,,,1,6,1,0,sure_thing
DON-0478,evento,educacion,F,45,medio,21.33,1.12,0.5,-0.0279,0,0.27,0.2415,34,30,4,0.8824,0,11,37,7,1,0.2089,0.0279,50,158,11,8.8,3.6656,0,1,2,2,1.0,9.0,1,6,0,0,persuadable
DON-0479,telefono,infancia,M,37,medio,12.99,20.45,0.3,0.0522,1,4.94,0.2416,11,8,3,0.7273,0,13,12,4,0,0.3343,0.072,11,2,13,7.3,5.4203,0,0,2,1,0.5,9.0,1,7,1,0,persuadable
DON-0480,online,educacion,otro,46,medio_bajo,9.69,6.49,0.1,-0.0183,0,1.75,0.2703,18,16,2,0.8889,0,22,21,10,1,0.4919,0.0787,12,131,22,8.9,4.7692,0,0,0,0,,,1,5,1,1,persuadable
DON-0481,evento,infancia,M,40,alto,174.67,167.29,5.18,-0.0085,0,74.92,0.4478,5,4,1,0.8,0,4,4,1,0,0.3384,0.0677,2,298,4,8.0,6.7304,0,2,0,0,,,1,6,0,0,persuadable
DON-0482,evento,educacion,M,47,medio,10.31,14.45,0.51,0.0183,0,4.06,0.2807,22,20,2,0.9091,0,46,20,11,0,0.58,0.0472,37,108,46,9.1,5.7649,0,1,2,1,0.5,13.0,0,4,0,0,persuadable
DON-0483,online,emergencias,F,35,medio,15.46,17.16,0.12,0.0091,0,3.2,0.1863,12,12,0,1.0,2,32,14,2,0,0.1629,0.0371,16,5,32,10.0,5.3323,0,0,0,0,,,1,8,1,0,persuadable
DON-0484,evento,infancia,M,39,medio_alto,25.09,47.25,4.52,0.0368,1,16.84,0.3564,24,23,1,0.9583,1,41,27,10,2,0.3969,0.091,6,82,41,9.6,7.0344,0,0,0,0,,,0,9,0,0,sure_thing
DON-0485,evento,medio_ambiente,F,29,medio,18.31,20.6,0.54,0.0251,1,4.67,0.2269,5,3,2,0.6,0,18,4,1,0,0.2889,0.1198,31,45,18,6.0,4.6444,0,0,0,0,,,0,5,0,0,sure_thing
DON-0486,telefono,emergencias,F,41,medio_alto,50.49,54.73,7.46,0.0065,0,21.32,0.3896,13,9,4,0.6923,0,43,13,8,1,0.6419,0.1188,117,0,43,6.9,6.5688,0,0,3,2,0.6667,4.0,1,4,1,0,persuadable
